"ID","Area","ID:1","Link_Check","NA_Corridor","NA_Corridor_ID","NA_Corridor2","NA_Corridor2_ID","Radial Corridor_2014 LRTP","District_2014 LRTP","Region_2014 LRTP","CTPS_TAZ_ID","In_CTPS_Model","In_101","In_63","CTPS_Exact_Match","TAZ_ID","PopEmpDensity","Pop2XEmpDens","Speed_Density_Area","Trip_Gen_LU","LU_Type_Old","FareZone","District_Class_446","District_Class","District_Class_backup","TAZ_Geography_Code","Merge_Value","Aggregation_Field","Uses_CTPS_TAZ_ID","RPA","ID_From_Nodes","TAZ_Type","Zone_Type","CTPS_TAZ_ID:1","RPA_TAZ_ID","SRPEDD_ID","ADT","Func_Class","Ext_Ext_Percent","K_Factor_Group","State","County","Town","Tract","BlkGrp","gc","Zero","AM_wacc_fact","MD_wacc_fact","PM_wacc_fact","NT_wacc_fact","wacc_fact","wegr_fact","park_cost","half_park_cost","park_cost_backup","park_cost_8_hour_2017","park_cost_1_hour_2017","parking_offstreet","parking_onstreet","Acres","HhdPerAcre","EmpPerAcre","Hwy Prod Term Time","Hwy Attr Term Time","TerminalTime","TerminalTime_Old","ManualTermTime","walk_prod_terminal_time","walk_attr_terminal_time","bike_prod_terminal_time","bike_attr_terminal_time","allow_DAT_trip_origins","PopulationDensity","VehiclesPerWorker","HouseholdSize","SquareRootPopD","SquareRootEmpD","PercentSOV_PK","PercentSOV_NP","Egr_PEV","Acc_PEV","AvgVehPer","WorkDummy","PercentSOV","PUMA","ST_PUMA","Tot_Emp","Srv_Emp","Ret_Emp","Bas_Emp","Coll_Emp","K12G_Emp","K12P_Emp","Tot_Pop","GQ_Pop","Dorm_Pop","HH_Pop","HH","Income1","Income2","Income3","Income4","Worker0","Worker1","Worker2","Worker3p","HHSize1","HHSize2","HHSize3","HHSize4p","Veh0","Veh1","Veh2","Veh3p","TriProp_p","TriProp_a","AQ_divider","MAPC_Flag","EMass_Flag","AM_VMT","AM_VHT","AM_Auto_VMT","AM_Auto_VHT","AM_TRK_VMT","AM_TRK_VHT","AM_CO","AM_NOX","AM_VOC","AM_CO2","MD_VMT","MD_VHT","MD_Auto_VMT","MD_Auto_VHT","MD_TRK_VMT","MD_TRK_VHT","MD_CO","MD_NOX","MD_VOC","MD_CO2","PM_VMT","PM_VHT","PM_Auto_VMT","PM_Auto_VHT","PM_TRK_VMT","PM_TRK_VHT","PM_CO","PM_NOX","PM_VOC","PM_CO2","NT_VMT","NT_VHT","NT_Auto_VMT","NT_Auto_VHT","NT_TRK_VMT","NT_TRK_VHT","NT_CO","NT_NOX","NT_VOC","NT_CO2","Dly_VMT","Dly_VHT","Dly_Auto_VMT","Dly_Auto_VHT","Dly_TRK_VMT","Dly_TRK_VHT","Dly_CO","Dly_NOX","Dly_VOC","Dly_CO2","Casino","Age0to4_enrollment","Age5to14_enrollment","Age15to18_enrollment","Age19plus_commuters","Age19plus_dorms","EFactor_preK","EFactor_Kto8","EFactor_HighSchool","EFactor_College","CTPS_Town_ID","CTPS_RegionalHS_ID","College_Dorm_ID"
2644,1.153880,,0,"SE",8,"Inner",3,"SE",41,8,2644,1,1,1,1,2644,2610,3125,4,3,"NonDense",7,171,64,81,,,,1,"MAPC",1906,"Internal_Centroid","Internal",2644,,,0,,,0,"MA","Plymouth MA","MARSHFIELD,MA","25023506204",2,3,,1.000000,1.000000,1.000000,1.000000,4.000000,4.000000,0.000000,0.000000,0.000000,,,,,738.482971,1.576204,0.402176,1,1,1,2.000000,,0.000000,0.000000,1.000000,2.000000,,,1.320969,2.232865,0.225725,0.006008,0.000000,0.000000,3.440000,3.440000,0.585948,,0.755206,4903,254903,297.000000,135.000000,140.000000,27.000000,0.000000,0.000000,0.000000,2561.000000,20.000000,0.000000,2541.000000,1138.000000,318.000000,321.000000,246.000000,253.000000,326.000000,368.000000,365.000000,79.000000,391.000000,355.000000,181.000000,211.000000,142.000000,413.000000,417.000000,166.000000,2353.192681,576.464722,"*",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008356,0.125418,0.055069,0.055734,81,81,
2645,1.561732,,0,"SE",8,"Inner",3,"SE",41,8,2645,1,1,1,1,2645,1815,2313,4,3,"NonDense",7,171,64,81,,,,1,"MAPC",1907,"Internal_Centroid","Internal",2645,,,0,,,0,"MA","Plymouth MA","MARSHFIELD,MA","25023506203",3,3,,1.000000,1.000000,1.000000,1.000000,4.000000,4.000000,0.000000,0.000000,0.000000,,,,,999.508286,0.980482,0.472232,1,1,1,2.000000,,0.000000,0.000000,1.000000,2.000000,,,1.274720,2.574557,0.190508,0.005777,0.000000,0.000000,3.420000,3.420000,0.746339,,0.790086,4903,254903,472.000000,321.000000,41.000000,31.000000,0.000000,83.000000,0.000000,2469.000000,0.000000,0.000000,2469.000000,959.000000,245.000000,296.000000,225.000000,193.000000,206.000000,360.000000,313.000000,80.000000,270.000000,300.000000,167.000000,222.000000,128.000000,326.000000,307.000000,198.000000,2160.538628,673.667725,"*",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,68.000000,393.000000,0.000000,0.000000,0.000000,0.008356,0.125418,0.055069,0.055734,81,81,
1908,3.390655,,0,"SE",8,"Inner",3,"SE",31,8,1908,1,1,1,1,1908,479,747,4,3,"NonDense",5,219,167,109,,,,1,"MAPC",1718,"Internal_Centroid","Internal",1908,,,0,,,0,"MA","Plymouth MA","NORWELL,MA","25023504102",3,3,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,2170.019379,0.200459,0.294467,1,1,1,2.000000,,0.000000,0.000000,1.000000,2.000000,,,1.716423,2.697778,0.090662,0.003094,0.000000,0.000000,3.870000,3.870000,0.471604,,0.820864,4902,254902,639.000000,429.000000,5.000000,23.000000,0.000000,185.000000,0.000000,1214.000000,0.000000,0.000000,1214.000000,450.000000,61.000000,99.000000,112.000000,178.000000,78.000000,168.000000,174.000000,30.000000,87.000000,144.000000,72.000000,147.000000,5.000000,71.000000,192.000000,182.000000,1126.067437,760.497986,"*",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,521.000000,709.000000,0.000000,0.000000,0.015704,0.179880,0.077472,0.053281,109,109,
1912,3.867095,,0,"SE",8,"Inner",3,"SE",31,8,1912,1,1,1,1,1912,495,537,4,3,"NonDense",6,264,118,128,,,,1,"MAPC",1722,"Internal_Centroid","Internal",1912,,,0,,,0,"MA","Plymouth MA","SCITUATE,MA","25023505102",3,3,,0.170468,0.170468,0.170468,0.170468,0.681872,0.681872,0.000000,0.000000,0.000000,,,,,2474.940491,0.253743,0.033132,1,1,1,2.000000,,0.000000,0.000000,1.000000,2.000000,,,1.635875,2.637887,0.110370,0.000481,0.000000,0.000000,3.550000,3.550000,0.000000,,0.825984,4903,254903,82.000000,50.000000,2.000000,29.000000,0.000000,0.000000,0.000000,2052.000000,5.000000,0.000000,2047.000000,776.000000,197.000000,168.000000,222.000000,189.000000,203.000000,248.000000,258.000000,67.000000,196.000000,253.000000,115.000000,212.000000,17.000000,199.000000,335.000000,225.000000,1770.189629,141.113541,"*",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001599,0.143669,0.050353,0.055682,128,128,
1916,2.672796,,0,"SE",8,"Inner",3,"SE",31,8,1916,1,1,1,1,1916,1796,2904,4,3,"NonDense",7,264,118,128,,,,1,"MAPC",1726,"Internal_Centroid","Internal",1916,,,0,,,0,"MA","Plymouth MA","SCITUATE,MA","25023505200",4,3,,0.307291,0.307291,0.307291,0.307291,1.229163,1.229163,0.000000,0.000000,0.000000,,,,,1710.589142,0.864614,0.917812,1,1,1,2.000000,,0.000000,0.000000,1.000000,2.000000,,,1.678483,2.392308,0.179085,0.012755,0.000000,0.000000,3.630000,3.630000,0.606563,,0.791422,4903,254903,1570.000000,761.000000,548.000000,176.000000,0.000000,89.000000,0.000000,3734.000000,2.000000,0.000000,3732.000000,1560.000000,446.000000,443.000000,320.000000,351.000000,453.000000,641.000000,374.000000,92.000000,608.000000,437.000000,216.000000,299.000000,55.000000,533.000000,692.000000,280.000000,2940.858452,2771.972168,"*",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,603.000000,0.000000,0.000000,0.000000,0.001599,0.143669,0.050353,0.055682,128,128,
2640,0.893373,,0,"SE",8,"Inner",3,"SE",41,8,2640,1,1,1,1,2640,2722,2919,4,3,"NonDense",7,171,64,81,,,,1,"MAPC",1902,"Internal_Centroid","Internal",2640,,,0,,,0,"MA","Plymouth MA","MARSHFIELD,MA","25023506204",1,3,,0.868674,0.868674,0.868674,0.868674,3.474697,3.474697,0.000000,0.000000,0.000000,,,,,571.758995,1.700017,0.153911,1,1,1,2.000000,,0.000000,0.000000,1.000000,2.000000,,,1.353157,2.343465,0.243796,0.002261,0.000000,0.000000,3.710000,3.710000,0.697151,,0.749838,4903,254903,88.000000,36.000000,15.000000,37.000000,0.000000,0.000000,0.000000,2313.000000,0.000000,0.000000,2313.000000,987.000000,226.000000,322.000000,223.000000,216.000000,247.000000,340.000000,334.000000,66.000000,293.000000,318.000000,165.000000,211.000000,86.000000,350.000000,392.000000,159.000000,2133.918999,161.322388,"*",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008356,0.125418,0.055069,0.055734,81,81,
1890,0.999012,,0,"SE",8,"Inner",3,"SE",31,8,1890,1,1,1,1,1890,1162,1416,4,3,"NonDense",5,251,100,122,,,,1,"MAPC",1700,"Internal_Centroid","Internal",1890,,,0,,,0,"MA","Plymouth MA","ROCKLAND,MA","25023502200",2,3,,0.078025,0.078025,0.078025,0.078025,0.312101,0.312101,0.000000,0.000000,0.000000,,,,,639.367981,0.611541,0.198634,1,1,1,2.000000,,0.000000,0.000000,1.000000,2.000000,,,1.516688,2.979644,0.164040,0.002987,0.000000,0.000000,3.700000,3.700000,0.630409,,0.822460,4901,254901,127.000000,79.000000,11.000000,40.000000,0.000000,0.000000,0.000000,1171.000000,0.000000,0.000000,1171.000000,393.000000,69.000000,162.000000,111.000000,51.000000,76.000000,145.000000,131.000000,41.000000,74.000000,152.000000,67.000000,100.000000,16.000000,94.000000,158.000000,125.000000,980.987176,231.681564,"*",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000915,0.121734,0.038767,0.057292,122,122,
1892,0.590640,,0,"SE",8,"Inner",3,"SE",31,8,1892,1,1,1,1,1892,2578,4735,4,3,"NonDense",5,251,100,122,,,,1,"MAPC",1702,"Internal_Centroid","Internal",1892,,,0,,,0,"MA","Plymouth MA","ROCKLAND,MA","25023502200",1,3,,0.994894,0.994894,0.994894,0.994894,3.979575,3.979575,0.000000,0.000000,0.000000,,,,,378.009758,0.928547,1.685142,1,1,1,2.000000,,0.000000,0.000000,1.000000,2.000000,,,1.245407,2.572238,0.187861,0.025031,0.000000,0.000000,3.970000,3.970000,0.512059,,0.825907,4901,254901,637.000000,188.000000,340.000000,116.000000,0.000000,0.000000,0.000000,908.000000,0.000000,0.000000,908.000000,353.000000,64.000000,137.000000,107.000000,45.000000,83.000000,127.000000,109.000000,34.000000,93.000000,125.000000,61.000000,74.000000,49.000000,127.000000,109.000000,68.000000,796.116143,1284.302734,"*",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000915,0.121734,0.038767,0.057292,122,122,
1906,5.528599,,0,"SE",8,"Inner",3,"SE",31,8,1906,1,1,1,1,1906,380,485,4,3,"NonDense",5,219,167,109,,,,1,"MAPC",1716,"Internal_Centroid","Internal",1906,,,0,,,0,"MA","Plymouth MA","NORWELL,MA","25023504101",1,3,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,3538.303528,0.182008,0.081960,1,1,1,2.000000,,0.000000,0.000000,1.000000,2.000000,,,1.728661,2.714070,0.086310,0.001225,0.000000,0.000000,3.510000,3.510000,0.448869,,0.825239,4902,254902,290.000000,266.000000,3.000000,26.000000,0.000000,0.000000,0.000000,1794.000000,0.000000,0.000000,1794.000000,661.000000,137.000000,142.000000,202.000000,180.000000,129.000000,267.000000,213.000000,52.000000,122.000000,208.000000,115.000000,216.000000,18.000000,119.000000,272.000000,252.000000,1563.119805,494.518982,"*",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.015704,0.179880,0.077472,0.053281,109,109,
1872,4.720923,,0,"SE",8,"Inner",3,"SE",31,8,1872,1,1,1,1,1872,570,990,4,3,"NonDense",5,65,167,33,,,,1,"MAPC",1692,"Internal_Centroid","Internal",1872,,,0,,,0,"MA","Norfolk MA","COHASSET,MA","25021423100",5,3,,0.327765,0.327765,0.327765,0.327765,1.311060,1.311060,0.000000,0.000000,0.000000,,,,,3021.390991,0.208513,0.327995,1,1,1,2.000000,,0.000000,0.000000,1.000000,2.000000,,,1.784187,2.441301,0.093167,0.004979,0.000000,0.000000,3.070000,3.070000,0.142388,,0.827395,3900,253900,991.000000,474.000000,378.000000,172.000000,0.000000,0.000000,0.000000,1785.000000,59.000000,0.000000,1726.000000,707.000000,160.000000,147.000000,139.000000,261.000000,185.000000,299.000000,188.000000,35.000000,231.000000,188.000000,116.000000,172.000000,20.000000,195.000000,314.000000,178.000000,1401.186944,1933.909546,"*",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.013922,0.132723,0.051710,0.052714,33,33,
1911,1.648063,,0,"SE",8,"Inner",3,"SE",31,8,1911,1,1,1,1,1911,1626,2317,4,3,"NonDense",6,264,118,128,,,,1,"MAPC",1721,"Internal_Centroid","Internal",1911,,,0,,,0,"MA","Plymouth MA","SCITUATE,MA","25023505102",1,3,,0.674933,0.674933,0.674933,0.674933,2.699731,2.699731,0.000000,0.000000,0.000000,,,,,1054.760056,0.767947,0.602981,1,1,1,2.000000,,0.000000,0.000000,1.000000,2.000000,,,1.459005,2.649877,0.173459,0.008037,0.000000,0.000000,3.070000,3.070000,0.205128,,0.815579,4903,254903,636.000000,302.000000,143.000000,132.000000,0.000000,66.000000,0.000000,2160.000000,3.000000,0.000000,2157.000000,814.000000,113.000000,232.000000,247.000000,222.000000,159.000000,286.000000,302.000000,67.000000,160.000000,274.000000,132.000000,248.000000,30.000000,229.000000,338.000000,217.000000,1975.731255,1057.019775,"*",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,421.000000,0.000000,0.000000,0.000000,0.001599,0.143669,0.050353,0.055682,128,128,
1914,2.163480,,0,"SE",8,"Inner",3,"SE",31,8,1914,1,1,1,1,1914,2255,2610,4,3,"NonDense",6,264,118,128,,,,1,"MAPC",1724,"Internal_Centroid","Internal",1914,,,0,,,0,"MA","Plymouth MA","SCITUATE,MA","25023505101",4,3,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,1384.626923,1.241490,0.363275,1,1,1,2.000000,,0.000000,0.000000,1.000000,2.000000,,,1.837348,2.552841,0.218347,0.004255,0.000000,0.000000,2.570000,2.570000,0.560091,,0.795809,4903,254903,503.000000,205.000000,94.000000,102.000000,0.000000,119.000000,0.000000,4493.000000,0.000000,0.000000,4493.000000,1760.000000,442.000000,436.000000,435.000000,447.000000,484.000000,649.000000,542.000000,85.000000,537.000000,509.000000,278.000000,436.000000,36.000000,405.000000,814.000000,505.000000,3613.267144,730.963135,"*",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,765.000000,0.000000,0.000000,0.000000,0.001599,0.143669,0.050353,0.055682,128,128,
1889,0.921191,,0,"SE",8,"Inner",3,"SE",31,8,1889,1,1,1,1,1889,3341,5353,4,3,"NonDense",5,251,100,122,,,,1,"MAPC",1699,"Internal_Centroid","Internal",1889,,,0,,,0,"MA","Plymouth MA","ROCKLAND,MA","25023502200",4,3,,0.035170,0.035170,0.035170,0.035170,0.140680,0.140680,0.000000,0.000000,0.000000,,,,,589.562378,1.363723,1.640200,1,1,1,2.000000,,0.000000,0.000000,1.000000,2.000000,,,1.628228,2.603960,0.234309,0.023401,0.000000,0.000000,3.160000,3.160000,0.378753,,0.812877,4901,254901,967.000000,376.000000,119.000000,444.000000,0.000000,0.000000,40.000000,2203.000000,99.000000,0.000000,2104.000000,808.000000,211.000000,274.000000,242.000000,81.000000,219.000000,270.000000,249.000000,70.000000,223.000000,298.000000,135.000000,152.000000,32.000000,227.000000,317.000000,232.000000,1806.741143,1734.645386,"*",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,400.000000,0.000000,0.000000,0.000000,0.000915,0.121734,0.038767,0.057292,122,122,
1891,0.641429,,0,"SE",8,"Inner",3,"SE",31,8,1891,1,1,1,1,1891,5093,14210,3,2,"NonDense",5,251,100,122,,,,1,"MAPC",1701,"Internal_Centroid","Internal",1891,,,0,,,0,"MA","Plymouth MA","ROCKLAND,MA","25023502200",1,3,,0.999956,0.999956,0.999956,0.999956,3.999826,3.999826,0.000000,0.000000,0.000000,,,,,410.514488,0.353215,7.122769,1,2,2,4.000000,,0.000000,0.000000,1.000000,2.000000,,,1.147146,2.383562,0.111602,0.106297,0.000000,0.000000,3.490000,3.490000,0.615770,,0.819094,4901,254901,2924.000000,1202.000000,445.000000,1323.000000,0.000000,0.000000,0.000000,348.000000,0.000000,0.000000,348.000000,146.000000,11.000000,57.000000,53.000000,25.000000,28.000000,51.000000,53.000000,14.000000,46.000000,58.000000,19.000000,23.000000,19.000000,56.000000,44.000000,27.000000,387.293358,5498.666504,"*",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000915,0.121734,0.038767,0.057292,122,122,
1864,1.728771,,0,"SE",8,"Inner",3,"SE",31,8,1864,1,1,1,1,1864,2456,5008,4,3,"NonDense",4,131,106,58,,,,1,"MAPC",1684,"Internal_Centroid","Internal",1864,,,0,,,0,"MA","Plymouth MA","HINGHAM,MA","25023501202",3,3,,0.591727,0.591727,0.591727,0.591727,2.366910,2.366910,0.000000,0.000000,0.000000,,,,,1106.413651,1.099950,1.993829,1,1,1,2.000000,,0.000000,0.000000,1.000000,2.000000,,,1.596805,2.152556,0.191652,0.029692,0.000000,0.000000,3.770000,3.770000,0.000000,,0.816977,3900,253900,2206.000000,1570.000000,464.000000,202.000000,0.000000,0.000000,0.000000,2766.000000,71.000000,0.000000,2695.000000,1252.000000,343.000000,141.000000,109.000000,659.000000,413.000000,340.000000,440.000000,59.000000,666.000000,371.000000,54.000000,161.000000,88.000000,407.000000,497.000000,260.000000,2569.808648,4026.980957,"*",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010887,0.150929,0.074947,0.054402,58,58,
1905,1.124199,,0,"SE",8,"Inner",3,"SE",31,8,1905,1,1,1,1,1905,2603,4734,4,3,"NonDense",5,219,167,109,,,,1,"MAPC",1715,"Internal_Centroid","Internal",1905,,,0,,,0,"MA","Plymouth MA","NORWELL,MA","25023504101",2,3,,0.051377,0.051377,0.051377,0.051377,0.205509,0.205509,0.000000,0.000000,0.000000,,,,,719.487228,0.975695,1.665075,1,1,1,2.000000,,0.000000,0.000000,1.000000,2.000000,,,1.722485,2.778102,0.203000,0.024770,0.000000,0.000000,3.350000,3.350000,0.480887,,0.818554,4902,254902,1198.000000,711.000000,357.000000,145.000000,0.000000,0.000000,0.000000,2018.000000,115.000000,0.000000,1903.000000,685.000000,139.000000,151.000000,207.000000,188.000000,134.000000,281.000000,218.000000,52.000000,206.000000,179.000000,115.000000,185.000000,13.000000,128.000000,302.000000,242.000000,1605.306695,2240.125732,"*",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.015704,0.179880,0.077472,0.053281,109,109,
1868,5.699027,,0,"SE",8,"Inner",3,"SE",31,8,1868,1,1,1,1,1868,348,460,4,3,"NonDense",4,131,106,58,,,,1,"MAPC",1688,"Internal_Centroid","Internal",1868,,,0,,,0,"MA","Plymouth MA","HINGHAM,MA","25023501202",1,3,,0.184304,0.184304,0.184304,0.184304,0.737216,0.737216,0.000000,0.000000,0.000000,,,,,3647.377319,0.160115,0.139004,1,1,1,2.000000,,0.000000,0.000000,1.000000,2.000000,,,1.698137,2.980803,0.082947,0.001277,0.000000,0.000000,3.130000,3.130000,0.185686,,0.820824,3900,253900,507.000000,285.000000,15.000000,17.000000,0.000000,188.000000,0.000000,1708.000000,0.000000,0.000000,1708.000000,573.000000,93.000000,115.000000,125.000000,240.000000,159.000000,174.000000,198.000000,42.000000,86.000000,215.000000,86.000000,186.000000,13.000000,126.000000,273.000000,161.000000,1288.597710,537.479370,"*",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,1188.000000,0.000000,0.000000,0.010887,0.150929,0.074947,0.054402,58,58,
1860,1.434486,,0,"SE",8,"Inner",3,"SE",31,8,1860,1,1,1,1,1860,1159,1554,4,3,"NonDense",5,131,106,58,,,,1,"MAPC",1680,"Internal_Centroid","Internal",1860,,,0,,,0,"MA","Plymouth MA","HINGHAM,MA","25023501101",2,3,,0.960148,0.960148,0.960148,0.960148,3.840591,3.840591,0.000000,0.000000,0.000000,,,,,918.070908,0.558780,0.395394,1,1,1,2.000000,,0.000000,0.000000,1.000000,2.000000,,,1.333918,2.611111,0.145123,0.004545,0.000000,0.000000,2.780000,2.780000,0.179216,,0.812745,3900,253900,363.000000,201.000000,47.000000,36.000000,0.000000,80.000000,0.000000,1316.000000,0.000000,0.000000,1316.000000,504.000000,115.000000,129.000000,73.000000,187.000000,122.000000,171.000000,185.000000,26.000000,124.000000,175.000000,51.000000,154.000000,56.000000,173.000000,188.000000,87.000000,1103.844659,505.510101,"*",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,88.000000,510.000000,0.000000,0.000000,0.000000,0.010887,0.150929,0.074947,0.054402,58,58,
1859,2.086365,,0,"SE",8,"Inner",3,"SE",31,8,1859,1,1,1,1,1859,944,1178,4,3,"NonDense",5,131,106,58,,,,1,"MAPC",1679,"Internal_Centroid","Internal",1859,,,0,,,0,"MA","Plymouth MA","HINGHAM,MA","25023501101",1,3,,0.964583,0.964583,0.964583,0.964583,3.858333,3.858333,0.000000,0.000000,0.000000,,,,,1335.273438,0.489038,0.182734,1,1,1,2.000000,,0.000000,0.000000,1.000000,2.000000,,,1.335703,2.544462,0.134538,0.002652,0.000000,0.000000,3.650000,3.650000,0.204957,,0.800988,3900,253900,244.000000,155.000000,20.000000,66.000000,0.000000,0.000000,0.000000,1645.000000,14.000000,0.000000,1631.000000,641.000000,167.000000,183.000000,84.000000,207.000000,147.000000,243.000000,218.000000,33.000000,160.000000,204.000000,110.000000,167.000000,80.000000,210.000000,243.000000,108.000000,1380.172295,426.819427,"*",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010887,0.150929,0.074947,0.054402,58,58,
1869,2.936458,,0,"SE",8,"Inner",3,"SE",31,8,1869,1,1,1,1,1869,1121,1354,4,3,"NonDense",5,65,167,33,,,,1,"MAPC",1689,"Internal_Centroid","Internal",1869,,,0,,,0,"MA","Norfolk MA","COHASSET,MA","25021423100",4,3,,0.579069,0.579069,0.579069,0.579069,2.316276,2.316276,0.000000,0.000000,0.000000,,,,,1879.332886,0.570415,0.182512,1,1,1,2.000000,,0.000000,0.000000,1.000000,2.000000,,,1.654181,2.634366,0.143582,0.002682,0.000000,0.000000,3.400000,3.400000,0.206253,,0.808524,3900,253900,343.000000,232.000000,49.000000,62.000000,0.000000,0.000000,0.000000,2637.000000,0.000000,0.000000,2637.000000,1001.000000,183.000000,194.000000,207.000000,417.000000,229.000000,426.000000,286.000000,60.000000,222.000000,307.000000,160.000000,312.000000,36.000000,274.000000,443.000000,248.000000,2116.468072,606.802124,"*",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.013922,0.132723,0.051710,0.052714,33,33,
1870,1.229075,,0,"SE",8,"Inner",3,"SE",31,8,1870,1,1,1,1,1870,2104,3610,4,3,"NonDense",5,65,167,33,,,,1,"MAPC",1690,"Internal_Centroid","Internal",1870,,,0,,,0,"MA","Norfolk MA","COHASSET,MA","25021423100",1,3,,0.215703,0.215703,0.215703,0.215703,0.862814,0.862814,0.000000,0.000000,0.000000,,,,,786.607742,0.858115,1.270010,1,1,1,2.000000,,0.000000,0.000000,1.000000,2.000000,,,1.780641,2.758730,0.180898,0.017464,0.000000,0.000000,2.960000,2.960000,0.287032,,0.814864,3900,253900,999.000000,675.000000,181.000000,79.000000,0.000000,74.000000,0.000000,1752.000000,14.000000,0.000000,1738.000000,630.000000,125.000000,125.000000,135.000000,245.000000,149.000000,274.000000,172.000000,35.000000,214.000000,152.000000,84.000000,180.000000,15.000000,154.000000,284.000000,177.000000,1304.988335,1653.027588,"*",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,107.000000,326.000000,0.000000,0.000000,0.000000,0.013922,0.132723,0.051710,0.052714,33,33,
1910,1.948946,,0,"SE",8,"Inner",3,"SE",31,8,1910,1,1,1,1,1910,800,992,4,3,"NonDense",6,264,118,128,,,,1,"MAPC",1720,"Internal_Centroid","Internal",1910,,,0,,,0,"MA","Plymouth MA","SCITUATE,MA","25023505101",1,3,,0.158222,0.158222,0.158222,0.158222,0.632889,0.632889,0.000000,0.000000,0.000000,,,,,1247.325211,0.445754,0.149921,1,1,1,2.000000,,0.000000,0.000000,1.000000,2.000000,,,1.717876,2.702509,0.133322,0.002238,0.000000,0.000000,2.910000,2.910000,0.442437,,0.824216,4903,254903,187.000000,115.000000,41.000000,34.000000,0.000000,0.000000,0.000000,1509.000000,1.000000,0.000000,1508.000000,558.000000,78.000000,170.000000,157.000000,153.000000,119.000000,214.000000,194.000000,31.000000,125.000000,197.000000,97.000000,139.000000,9.000000,126.000000,240.000000,183.000000,1266.880181,341.436188,"*",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001599,0.143669,0.050353,0.055682,128,128,
